asin,title,review,star
B0855T8JT2,"['buy', 'cross', 'beats', 'product', 'read']","['order', 'buds', 'ordered', 'found', 'bus', 'faulty', 'ask', 'replacment', 'got', 'box', 'headset', 'product', 'crossbeats', 'iam', 'dissapointed', 'amazon', 'nt', 'received', 'refunds', 'replacment', 'experience', 'scared', 'pre', 'order', 'service', 'amazon', 'got', 'box', 'amazon', 'short', 'cable', 'll', 'advice', 'nt', 'buy', 'product', 'waste', 'money']",1.0
B0855T8JT2,"['right', 'ear', 'plug', 'getting', 'disconnected']","['received', 'defective', 'item', 'times', 'possible', 'times', 'right', 'ear', 'bud', 'faulty', 'getting', 'disconnected', 'inbetween', 'min', 'song', 'ear', 'phones', 'entire', 'day', 'resetted', 'earbuds', 'couple', 'times', 'day', 'problem', 'mic', 'quality', 'way', 'par', 'times', 'person', 'understand', 'voice', 'time', 'right', 'ear', 'bud', 'mic', 'working', 'time', 'left', 'mic', 'working', 'wish', 'enjoyed', 'received', 'good', 'piece', 'overall', 'build', 'quality', 'sound', 'quality', 'battery', 'life', 'good']",2.0
B0855T8JT2,"['good', 'fit', 'finish']","['got', 'ear', 'phones', 'amazon', 'prime', 'day', 'looking', 'lot', 'options', 'zeroed', 'ear', 'phones', 'based', 'number', 'quality', 'reviews', 'pleased', 'packaging', 'solid', 'packaging', 'appreciate', 'effort', 'premium', 'feel', 'pulling', 'box', 'fit', 'finish', 'box', 'snaps', 'shut', 'nice', 'sound', 'opens', 'firmly', 'nice', 'material', 'nice', 'buttons', 'ear', 'phones', 'nice', 'click', 'led', 'lights', 'unit', 'ear', 'phones', 'separately', 'informativeaudio', 'quality', 'found', 'bassy', 'probably', 'works', 'people', 'time', 'got', 'begun', 'use', 'great', 'purchase', 'highly', 'recommend', 'want', 'product', 'good', 'fit', 'finish', 'long', 'completely', 'averse', 'bassy', 'notes']",4.0
B0855T8JT2,"['overpriced', 'overrated']","['worst', 'earpods', 'cons', 'pros', 'returned', 'lacks', 'fit', 'properly', 'kept', 'falling', 'pathetic', 'customer', 'poor', 'battery', 'life']",1.0
B0855T8JT2,"['detailed', 'review', 'return', 'product']","['d', 'detailed', 'review', 'post', 'boat', 'rockerz', 'avg', 'battery', 'life', 'u', 'hear', 'max', 'mins', 'mins', 'songs', 'fix', 'good', 'pain', 'despite', 'wearing', 'day', 'product', 'buit', 'good', 'issues', 'listening', 'music', 'sound', 'skipped', 'times', 'right', 'earbud', 'peice', 'work', 'longer', 'scary', 'terms', 'product', 'easily', 'penetrates', 'wall', 'multiple', 'breaks', 'looks', 'ok', 'improve', 'connecting', 'tedious', 'u', 'nt', 'switch', 'buds', 'alll', 'scared', 'rt', 'possible', 'break', 'started', 'skipping', 'sounds', 'shake', 'head', 'bring', 'returned', 'product', 'left', 'bud', 'connecting']",3.0
B0855T8JT2,"['pls', 'chk', 'earbud']","['sound', 'quality', 'goodboth', 'earpods', 'getting', 'connected', 'connecting', 'bluetooth', 'different', 'earbuds', 'r', 'showing', 'u', 'click', 'connected', 'dissconnected', 'nd', 'u', 'click', 'dissconnected', 'mean', 'u', 'hear', 'music', 'earbud', 'tried', 'reset', 'manual', 'luckluckwhy', 'showing', 'connectivity']",1.0
B0855T8JT2,['avoid'],"['worst', 'product', 'bought']",1.0
B0855T8JT2,"['money', 'wasting']","['low', 'sound', 'quality', 'like', 'cheapest', 'tws', 'earphones', 'market', 'heard', 'buy', 'vey', 'low', 'low', 'bass', 'volume']",1.0
B0855T8JT2,"['great', 'music', 'handsfree']","['serves', 'purpose', 'comes', 'listening', 'music', 'good', 'hands', 'free', 'fir', 'music', 'bass', 'sorry', 'phone', 'handsfree', 'sum', 'sound', 'quality', 'bass', 'aesthetics', 'comfort', 'price', 'expect', 'ready', 'shell', 'plus', 'stop', 'form', 'factor', 'resounding', 'great', 'product', 'price', 'bracket']",4.0
B0855T8JT2,"['deliver', 'return']","['thing', 'notice', 'product', 'eye', 'catching', 'build', 'externally', 'internal', 'components', 'withstand', 'everyday', 'use', 'sound', 'features', 'device', 'acceptable', 'standards', 'mind', 'blowing', 'wireless', 'earbuds', 'technology', 'inception', 'companies', 'like', 'crossbeats', 'deliver', 'quality', 'standards', 'case', 'right', 'earbud', 'started', 'disconnecting', 'intermittently', 'day', 'days', 'earbuds', 'connect', 'laptop', 'tried', 'resetting', 'pairing', 'efforts', 'futile', 'finally', 'right', 'earbud', 'stopped', 'working', 'return', 'set', 'wished', 'happen', 'small', 'ventures', 'like', 'cb', 'product', 'quality', 'priority', 'believe', 'people', 'bear', 'product', 'upto', 'expectations', 'faulty', 'product', 'works']",1.0
B0855T8JT2,"['honest', 'review', 'buyers']","['reason', 'purchased', 'researched', 'tws', 'budget', 'earphones', 'lot', 'met', 'conditions', 'purchasing', 'days', 'worked', 'fine', 'shortly', 'introduced', 'demerits', 'laggy', 'connections', 'heating', 'earbuds', 'sound', 'delay', 'doubt', 'sound', 'quality', 'good', 'considering', 'overall', 'factors', 'feel', 'worth', 'buy', 'product', 'personal', 'problem', 'hr', 'ear', 'canal', 'started', 'ache', 'pains', 'lets', 'talk', 'features', 'good', 'battery', 'life', 'single', 'charge', 'times', 'written', 'close', 'issues', 'faced', 'buttons', 'good']",2.0
B0855T8JT2,"['great', 'wireless', 'earbuds', 'price', 'point']","['sound', 'quality', 'good', 'price', 'point', 'sound', 'similar', 'akg', 'headphones', 'samsung', 'phones', 'battery', 'life', 'min', 'scope', 'improvement', 'like', 'touch', 'controls', 'pressing', 'button', 'causes', 'fit', 'loose', 'case', 'grippy', 'matte', 'finish']",4.0
B0855T8JT2,"['best', 'audio', 'superior', 'quality']","['audio', 'noise', 'cancellation', 'good', 'clarity', 'great', 'money', 'think', 'cross', 'beats', 'indian', 'company', 'quality', 'great', 'brand', 'thought', 'buying', 'jbl', 'sony', 'lenovo', 'etc', 'bought', 'know', 'competitors', 'good', 'galaxy', 'ear', 'buds', 'high', 'price', 'light', 'know', 'audio', 'high', 'good', 'having', 'bluetooth', 'lack', 'aptx', 'big', 'ipad', 'computer', 'phone', 'android', 'device', 'best', 'ear', 'buds', 'finally', 'like', 'cross', 'beats', 'audio', 'brand', 'india', 'big', 'thumbs', 'bass', 'success']",4.0
B0855T8JT2,['best'],"['product', 'iphone', 'reviews', 'read', 'ppl', 'said', 'mic', 'quality', 'good', 'trust', 'issues', 'mic', 'sound', 'quality', 'good', 'bass', 'average', 'overall', 'fine', 'problems', 'sound', 'quality', 'issues', 'calling', 'microphone', 'nt', 'worry', 'connectivity', 'best', 'problem', 'pairing', 'laptop', 'issues', 'latency', 'gaming', 'battery', 'life', 'pretty', 'ok', 'use', 'straight', 'quick', 'charging']",4.0
B0855T8JT2,"['cross', 'beats', 'days', 'feedback']","['purchase', 'recommendation', 'friend', 'putting', 'feedback', 'regrous', 'use', 'days', 'sould', 'quality', 'extremely', 'good', 'true', 'deep', 'bass', 'effect', 'far', 'perfect', 'hold', 'ears', 'like', 'custom', 'far', 'battery', 'life', 'concerned', 'wow', 'know', 'thing', 'pros', 'cons', 'talk', 'cons', 'issue', 'mic', 'having', 'person', 'complaint', 'unclear', 'voice', 'overall', 'nice', 'product', 'rating', 'thankssandeep']",4.0
B0855T8JT2,"['great', 'build', 'quality', 'stars']","['best', 'thing', 'product', 'build', 'tooooooo', 'carried', 'way', 'let', 'pros', 'cons', 'build', 'quality', 'great', 'case', 'days', 'having', 'dropped', 'times', 'great', 'battery', 'buds', 'charging', 'case', 'pretty', 'quick', 'case', 'charging', 'takes', 'time', 'type', 'c', 'connects', 'phone', 'quick', 'time', 'u', 'wore', 'loved', 'button', 'control', 'buds', 'better', 'touch', 'sense', 'control', 'great', 'sound', 'quality', 'loudness', 'feel', 'sound', 'noise', 'cancellation', 'wo', 'able', 'hear', 'surrounding', 'max', 'volume', 's', 'quality', 'good', 'friends', 'mentioned', 'voice', 'distorted', 'speaker', 'bud', 'gets', 'automatically', 'disconnected', 'reconnects', 'bluetooth', 'connection', 'lacks', 'u', 'watching', 'video', 'u', 'feel', 'lips', 'audio', 'synced', 'u', 'disconnects', 'reconnect', 'works', 'jogging', 'phone', 'pocket', 'song', 'audio', 'continuous', 'audio', 'beaking', 'kept', 'hand', 'worked', 'fine', 'final', 'verdict', 'great', 'true', 'wireless', 'buds', 'range', 'u', 'peace', 'mediocre', 'true', 'wireless', 'u', 'extend', 'ur', 'budget', 'reputed', 'brand', 'products', 'better', 'buy', 'wireless', 'earphones', 'going', 'true', 'wireless', 'stuff', 'price', 'range', 'hope', 'future', 'great', 'true', 'wireless', 'buds', 'common', 'technology', 'pretty', 'new', 'improve', 'time']",3.0
B0855T8JT2,"['good', 'purchase']","['happy', 'cross', 'beats', 'pebble', 'purchase', 'sound', 'quality', 'good', 'green', 'color', 'looking', 'good', 'black', 'sound', 'good', 'battery', 'matty', 'green', 'auto', 'pairing', 'perfectly', 'fits', 'handy', 'clear', 'qualityoverall', 'good', 'purchase', 'music', 'lovers']",4.0
B0855T8JT2,"['final', 'review', 'u', 'read', 'trust']","['reading', 'final', 'place', 'trust', 'bought', 'good', 'research', 'purchase', 'wishlist', 'favourites', 'included', 'pebble', 'wings', 'powerpods', 'jbl', 'bought', 'tried', 'mall', 'impressive', 'loud', 'sound', 'bif', 'muffled', 'blaupankt', 'chose', 'feel', 'look', 'premium', 'price', 'ordered', 'pebble', 'wings', 'powerpods', 'able', 'choose', 'themfirst', 'impression', 'bothwings', 'powerpodssound', 'quality', 'u', 'liked', 'lightning', 'thing', 'trust', 'looks', 'cheap', 'productpebblesound', 'quality', 'life', 'hours', 'hours', 'volumei', 'blown', 'away', 'pebblei', 'bought', 'sale', 'u', 'buy', 'future', 'recommend', 'listening', 'burj', 'khalifa', 'song', 'laxmi', 'bomb', 'movie', 'streaming', 'service', 'youtube']",5.0
B0855T8JT2,"['turned', 'hopes']","['days', 'returned', 'bluetooth', 'connectivity', 'issues', 'playing', 'music', 'stop', 'playing', 'disconnects', 'connect', 'earbuds', 'connect', 'device', 'tiresome', 'resetted', 'times', 'connect', 'immediately', 'connects', 'earbuds', 'left', 'right', 'pros', 'liked', 'fits', 'right', 'ear', 'sound', 'quality', 'play', 'music', 'volume', 'play', 'volume', 'rest', 'bass', 'deep', 'clear', 'good', 'workout']",2.0
B0855T8JT2,['buy'],"['money', 'gutter', 'worst', 'buy', 'life', 'company', 'fraud', 'sells', 'cheap', 'quality', 'products', 'higher', 'price', 'point', 'leading', 'people', 'like', 'believe', 'product', 'quality', 'cheap', 'warranty', 'tws', 'better', 'cheap', 'tws', 'week', 'delivery', 'left', 'bud', 'stopped', 'working', 'service', 'worst', 'replace', 'refurbish', 'damaged', 'product', 'return', 'stopped', 'working', 'charge', 'service', 'repeat', 'mistake', 'better', 'recognized', 'brand', 'spending', 'money']",1.0
B0855T8JT2,"['good', 'buy']","['pebble', 'weeks', 'find', 'excellent', 'terms', 'battery', 'sound', 'quality', 'comfortable', 'convenient', 'phone', 'calls', 'flexibility', 'mono', 'dual', 'mode', 'added', 'advantage', 'got', 'phone', 'calls', 'seller', 'assuring', 'service', 'warranty', 'overall', 'price', 'excellent', 'buy', 'recommended']",5.0
B0855T8JT2,"['read', 'buy']","['sleek', 'affordable', 'good', 'battery', 'enhanced', 'bass', 'mentioned', 'bought', 'cuz', 'basshead', 'guy', 'provide', 'extra', 'ordinary', 'bass', 'expecting', 'watching', 'advertising', 'best', 'neutral', 'crispy', 'sound', 'bass', 'lovers']",3.0
B0855T8JT2,"['worth', 'buy']","['nice', 'product', 'way', 'connects', 'disconnected', 'amazing', 'smooth', 'month', 'feels', 'kind', 'lag', 'connecting', 'issue', 'faced', 'minimal', 'worry', 'happen', 'charge', 'low', 'ear', 'buds', 'connectivity', 'good', 'taklking', 'noise', 'cancellation', 'good', 'means', 'price', 'range', 'expect', 'noise', 'cancellation', 'voice', 'background', 'clearly', 'heard', 'caller', 'background', 'noise', 'slow', 'voice', 'volume', 'attending', 'calls', 'noisy', 'area', 'face', 'difficulty', 'wise', 'works', 'perfectly', 'fine']",4.0
B0855T8JT2,"['poor', 'customer', 'service', 'warranty']","['customer', 'service', 'poor', 'warranty', 'team', 'beats', 'bush', 'ignores', 'messages', 'alternate', 'means', 'connect', 'team', 'head', 'grievance', 'escalation', 'option', 'customer', 'left', 'fend']",1.0
B0855T8JT2,"['dual', 'tone', 'observed', 'receiver', 'end', 'feature']","['satisfied', 'feature', 'eco', 'dual', 'tone', 'audible', 'receiver', 'end', 'talking', 'technical', 'support', 'team', 'request', 'unpair', 'reset', 'options', 'useful', 'tried', 'ios', 'android', 'cases', 'found', 'issue', 'returned', 'product']",2.0
B0855T8JT2,"['awesome', 'product']","['fantastic', 'product', 'definitely', 'love', 'performance', 'like', 'lot', 'difference', 'sound', 'quality', 'jbl', 'best', 'performance', 'understand', 'ear', 'buds']",5.0
B0855T8JT2,"['best', 'compare', 'available', 'market']","['product', 'quality', 'good', 'matte', 'finish', 'charging', 'case', 'received', 'c', 'type', 'cable', 'charging', 'power', 'adapter', 'use', 'mobile', 'adapter', 'battery', 'backup', 'superbsound', 'excellentbass', 'superbcall', 'quality', 'star', 'normal', 'conditions', 'buds', 'connected', 'different', 'phones', 'instant', 'wake', 'nd', 'pair', 'connectivity', 'capacitive', 'buttons', 'different', 'function', 'bike', 'calls', 'yes', 'answer', 'bluetooth']",5.0
B0855T8JT2,"['worth', 'money']","['balanced', 'specially', 'deep', 'bass', 'rs', 'ear', 'fit', 'battery', 'life', 'hrs', 'connectivity', 'good', 'bt', 'easy', 'carry', 'anyware', 'light', 'stylish', 'spl', 'pabble', 'green', 'build', 'quality', 'good', 'worth', 'money', 'type', 'c', 'charging', 'port', 'sound', 'bass', 'supurb', 'good', 'price', 'rangecons', 'price', 'rangethanks', 'amazon', 'product', 'delivered', 'time']",5.0
B0855T8JT2,"['poor', 'bluetooth', 'connection', 'trouble', 'going', 'automatically', 'mono', 'mode', 'ear', 'bud', 'working']","['going', 'mono', 'mode', 'ear', 'bud', 'coming', 'multiple', 'reset', 'bluetooth', 'connectivity', 'disturbed', 'ft', 'hall', 'person', 'crosses', 'buds', 'device', 'having', 'bad', 'beat', 'asking', 'video', 'response', 'wondering', 'blutooth', 'problem', 'explained', 'video']",1.0
B0855T8JT2,"['product', 'wastage', 'money']","['product', 'working', 'properly', 'customer', 'service', 'mail', 'received', 'months', 'earbud', 'working', 'amazon', 'look', 'matters', 'like', 'purchased', 'product', 'available', 'trusted', 'site', 'iam', 'regretting', 'decision', 'iam', 'seeing', 'product', 'customer', 'service', 'complaints', 'free', 'gaana', 'subscription', 'praise', 'product', 'voucher', 'work', 'nonsense']",1.0
B0855T8JT2,"['good', 'voice']","['hi', 'team', 'bought', 'product', 'prime', 'day', 'sales', 'product', 'upto', 'expectations', 'price', 'range', 'falling', 'good', 'great', 'expectations', 'product', 'failed', 'deliver', 'performance']",2.0
B0855T8JT2,"['awesome', 'product', 'worth', 'money']","['love', 'product', 'specially', 'design', 'colour', 'apart', 'love', 'sound', 'clearity', 'awesome', 'worth', 'money', 'face', 'problem', 'like', 'voice', 'muble', 'receiving', 'connection', 'issue', 'fitting', 'nice', 'fit', 'ear', 'wearing', 'long', 'time', 'issue', 'ear', 'problem', 'voice', 'catch', 'nice', 'wear', 'helmet', 'voice', 'recive', 'properly', 'overall', 'nice', 'product', 'worth', 'moneyyou']",4.0
B0855T8JT2,['disappointed'],"['bought', 'aug', 'lasted', 'months', 'earbuds', 'work', 'mins', 'called', 'charge', 'matter', 'charge', 'die', 'mins', 'time', 'reviewed', 'product', 'overlook', 'contacted', 'support', 'team', 'guys', 'said', 'battery', 'warranty', 'need', 'pay', 'repair', 'save', 'money', 'stay', 'away', 'company', 'thier', 'products']",1.0
B0855T8JT2,"['stylish', 'easy', 'use', 'great', 'sound', 'quality', 'minor', 'flaws', 'barely', 'problem']","['having', 'anti', 'bluetooth', 'headphones', 'long', 'remember', 'finally', 'caved', 'lockdown', 'working', 'activities', 'house', 'purchased', 'overall', 'impression', 'detailed', 'reviewsthese', 'tws', 'earphones', 'awesome', 'especially', 'price', 'great', 'noise', 'cancelling', 'capabilities', 'great', 'sound', 'quality', 'deep', 'booming', 'bass', 'crisp', 'mids', 'highs', 'sure', 'select', 'correct', 'size', 'rubber', 'squishies', 'personal', 'comfort', 'case', 'super', 'cute', 'love', 'matte', 'finish', 'leather', 'cord', 'size', 'pretty', 'great', 'super', 'easy', 'use', 'usually', 'connect', 'rapidly', 'minor', 'issues', 'terms', 'function', 'design', 'impact', 'overall', 'impression', 'earphones', 'mileage', 'vary', 'super', 'stylish', 'great', 'sound', 'reasonable', 'pricing', 'depending', 'looking', 'free', 'months', 'gaana', 'spending', 'rs', 'earphones', 'probably', 'sort', 'music', 'subscription', 'spotify', 'apple', 'music', 'high', 'quality', 'finish', 'product', 'decent', 'warranty', 'solid', 'microphone', 'sound', 'qualitycons', 'charge', 'indicator', 'case', 'earphones', 'price', 'segment', 'standard', 'charging', 'cable', 'case', 'hilariously', 'short', 'definitely', 'need', 'use', 'different', 'charge', 'tradeoff', 'portability', 'battery', 'life', 'charges', 'bad', 'found', 'comparable', 'physical', 'multifunction', 'button', 'works', 'fine', 'touch', 'sensitive', 'mfb', 'switching', 'devices', 'smooth', 'ability', 'connect', 'multiple', 'devices', 'switch', 'great', 'overall', 'great', 'device', 'good', 'price', 'strongly', 'recommend', 'variety']",5.0
B0855T8JT2,"['crossbeats', 'balanced', 'listening', 'experience', 'terrible', 'voice', 'model']","['impressions', 'light', 'minimalistic', 'designed', 'case', 'combined', 'fashionable', 'leather', 'string', 'coated', 'nice', 'rubbery', 'finish', 'high', 'build', 'quality', 'overall', 'feels', 'premium', 'hold', 'solidly', 'built', 'lid', 'solid', 'felt', 'absolutely', 'rattle', 'play', 'hinge', 'snap', 'distinct', 'clicky', 'happy', 'little', 'disappointed', 'fact', 'earphones', 'physical', 'buttons', 'moves', 'breaks', 'earphones', 'built', 'visible', 'seams', 'artefacts', 'sound', 'quality', 'loud', 'balanced', 'sound', 'shown', 'picture', 'wings', 'power', 'pods', 'compared', 'sound', 'quality', 'slightly', 'worse', 'opinion', 'solely', 'objectively', 'wings', 'way', 'stronger', 'bass', 'looking', 'best', 'bass', 'experience', 'possible', 'true', 'wireless', 'buds', 'suggest', 'sounds', 'like', 'sitting', 'subwoofer', 'concert', 'incredible', 'provide', 'balanced', 'audio', 'experience', 'clearer', 'highs', 'mediums', 'resulting', 'words', 'song', 'heard', 'clearly', 'bass', 'heavy', 'ones', 'like', 'wings', 'tend', 'blur', 'words', 'noise', 'cancelling', 'earphones', 'people', 'mean', 'noise', 'isolation', 'excel', 'listening', 'hear', 'outside', 'department', 'thing', 'probably', 'hate', 'absolutely', 'incredibly', 'cringey', 'chinese', 'voice', 'saying', 'right', 'channer', 'reft', 'channer', 'happy', 'despite', 'having', 'long', 'good', 'job', 'crossbeats']",4.0
